Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Wal-Mart Stores,1090965.57,8649840,66330,26004,0.126161498,16.447543645,41.953759806,0,839867.65,6654140,49931,18743,0.1262906532,16.82056538,44.809670277,0,703560.22,5561820,40120,14954,0.1266738363,17.536396311,47.048296108,0,563176.67,4453244,31164,12037,0.1265602762,18.071385894,46.787128853,0,434699.69,3435810,23772,9271,0.1266005611,18.286206041,46.888112393,0,0.000318306,0.0008689085
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Ultimed Inc,1379113.3,5634733,51214,17458,0.2452184807,26.928443394,78.996064841,0,1192474.67,4777552,42101,14981,0.2502613885,28.324141232,79.599136907,0,1164733.93,4251903,36801,12833,0.2744675317,31.649518491,90.760845477,0,1098542.18,3626281.1,30946,11309,0.3035238679,35.498680928,97.138754974,0,993572.62,3078639.333,25603,9738,0.3231814776,38.806882787,102.03046005,0,0.0647646258,0.0714534713
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,US Diagnostics,,,,,,,,,61622.38,91610,581,247,0.6717888878,106.06261618,249.48331984,0,94386.93,137110,833,369,0.6860791873,113.30963986,255.79113821,0,89415.73,126870,667,302,0.6978476676,134.05656672,296.07857616,0,57957.28,80850,494,247,0.7095183862,117.32242915,234.6448583,0,0.016723877,0.0183809797
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Specialty Med,67583.12,110614,1424,509,0.6134134429,47.46005618,132.77626719,0,60667.93,99133,1301,458,0.6171499447,46.631767871,132.46272926,0,52715.85,84220,1174,380,0.6286962022,44.902768313,138.72592105,0,39128.5,65160,863,307,0.5994087068,45.3400927,127.45439739,0,27860.61,48210,578,204,0.5748431958,48.201747405,136.57161765,0,-0.040982907,-0.016104382
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Sam'S West Inc,23348.83,200900,1318,708,0.1162122388,17.715349014,32.978573446,0,33465.15,275160,1793,716,0.1216176894,18.664333519,46.739036313,0,27535.82,228150,1451,555,0.1206851452,18.977133012,49.61409009,0,21098.07,174910,1053,420,0.1206450827,20.036153846,50.2335,0,19758.7,153510,922,365,0.1289649544,21.430260304,54.133424658,0,0.0689615479,0.0263723887
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Rite Aid-Bd,7791.16,46673,424,172,0.1671928151,18.375377358,45.29744186,0,4613.25,28683,245,87,0.1607620999,18.829591837,53.025862069,0,3707.97,22539,199,78,0.1647201051,18.633015075,47.538076923,0,2693.09,16704,134,59,0.1612436211,20.097686567,45.64559322,0,893.45,5247,53,33,0.1709049462,16.85754717,27.074242424,0,0.0599175649,0.0055050484
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Perrigo Diabete,54268.46,368283,3820,1793,0.1484602387,14.206403141,30.266848857,0,27522.59,179381.6,1922,738,0.156574761,14.319765869,37.293482385,0,21409.71,135056,1546,572,0.159479189,13.848454075,37.429562937,0,22978.65,140310,1719,579,0.1636863984,13.367452007,39.686787565,0,19485.23,118740,1463,493,0.1638610378,13.318680793,39.523793103,0,0.0010669148,0.0249823492
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Global Diabetic,1108324.89,1944510,18464,6067,0.5701137441,60.026261373,182.68087852,0,1068983.95,1833412,17287,5592,0.5831888332,61.837447215,191.16308119,0,937418.64,1598386.909,14837,4816,0.5863137597,63.181144436,194.64672757,0,691144.6,1185776,11358,3700,0.582451018,60.85090685,186.79583784,0,548749.71,930793,9029,2916,0.5892436722,60.776355078,188.1857716,0,0.0116621896,0.0082851109
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Exel Int'L Inc.,1079.51,7716,96,27,0.1816581585,11.244895833,39.981851852,0,1070.88,7396,80,31,0.1491014278,13.386,34.544516129,0,430.8,2908,27,16,0.1780774001,15.955555556,26.925,1,630.08,4460,37,14,0.1421001403,17.029189189,45.005714286,1,969.01,6068,56,18,0.1599712355,17.30375,53.833888889,1,0.1257640926,-0.031283387
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Dynarex Corp.,93.48,710,12,,0.1401611111,7.79,,1,796.22,6575,81,53,0.1216625043,9.8298765432,15.023018868,1,2737.41,22833,262,126,0.1212381211,10.448129771,21.72547619,0,2453.32,20232,222,129,0.1222409072,11.050990991,19.017984496,0,3018.24,24510,257,119,0.1234853153,11.744124514,25.363361345,0,0.0101799643,-0.031171411
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Bd Diabetes,13116286.36,50104092,370373,127378,0.2616798113,35.413721735,102.97136366,0,11821093.65,43588722,311997,110529,0.2710288982,37.888484985,106.95015471,0,10949195.31,38623560,270749,95272,0.2834377866,40.440390583,114.92563723,0,10447435.23,34056922.22,234149,86133,0.3065784788,44.618748019,121.29422208,0,9629896.81,29669394.3,198835,73933,0.3242592227,48.431598109,130.25167124,0,0.0576711844,0.0550681912
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,Amerisource-Gnp,6464.94,34460,393,139,0.1876070807,16.450229008,46.510359712,0,12206.18,63660,725,243,0.1917401822,16.836110345,50.231193416,0,13879.38,72378,820,283,0.191762414,16.926073171,49.043745583,0,8034.08,50070,492,232,0.1604569603,16.329430894,34.629655172,0,10128.6,43920,469,235,0.2306147541,21.596162047,43.100425532,0,0.4372374606,0.0529541626
Insulin Syringe,"Syringe-Needle,Insulin,0.5 Ml",1,American Sales,15515.38,102660,824,295,0.1511222616,18.82934466,52.594508475,0,12098.86,76450,633,250,0.1584114555,19.113522907,48.39544,0,13177.73,67370,553,245,0.1955373703,23.829529837,53.786653061,0,2655.37,15380,129,62,0.1724784517,20.584263566,42.828548387,0,853.25,5130,44,23,0.1671363242,19.392045455,37.097826087,1,-0.030972724,0.0254998484
Insulin Syringe U-500,"Syringe,Insul U-500,Ndl,0.5ml",1,Overall,255555.32,863253,6355,2419,0.2960375695,40.213268293,105.64502687,0,315424.57,1019332,7508,2547,0.309442429,42.01179675,123.84160581,0,349842.89,1082138,7739,2484,0.3232886101,45.205180256,140.83852254,0,334549.56,1007741.9,7012,2290,0.3319794086,47.711003993,146.09151092,0,318855.64,878845,5964,2049,0.3628121455,53.463386989,155.61524646,0,0.0928754497,0.0521647475
Insulin Syringe U-500,"Syringe,Insul U-500,Ndl,0.5ml",1,Bd Diabetes,255555.32,863253,6355,2419,0.2960375695,40.213268293,105.64502687,0,315424.57,1019332,7508,2547,0.309442429,42.01179675,123.84160581,0,349842.89,1082138,7739,2484,0.3232886101,45.205180256,140.83852254,0,334549.56,1007741.9,7012,2290,0.3319794086,47.711003993,146.09151092,0,318855.64,878845,5964,2049,0.3628121455,53.463386989,155.61524646,0,0.0928754497,0.0521647475
Insumed,"Syring-Needl,Disp,Insul,0.3 Ml",1,Overall,4408.12,13210,189,63,0.3336956851,23.323386243,69.97015873,0,4449.52,13900,187,58,0.3201093525,23.794224599,76.715862069,0,4826.84,15050,202,61,0.3207202658,23.895247525,79.12852459,0,1516.91,4900,68,26,0.3095734694,22.3075,58.342692308,0,545.23,1750,27,11,0.31156,20.193703704,49.566363636,1,0.0064169924,-0.017012996
Insumed,"Syring-Needl,Disp,Insul,0.3 Ml",1,Med.Plastic Dev,4408.12,13210,189,63,0.3336956851,23.323386243,69.97015873,0,4449.52,13900,187,58,0.3201093525,23.794224599,76.715862069,0,4826.84,15050,202,61,0.3207202658,23.895247525,79.12852459,0,1516.91,4900,68,26,0.3095734694,22.3075,58.342692308,0,545.23,1750,27,11,0.31156,20.193703704,49.566363636,1,0.0064169924,-0.017012996
Insupen,"Pen Needle, Diabetic",2,Overall,214993.54,849173,6881,2459,0.2524840736,31.244519692,87.431289142,0,224476.42,739153,5712,2181,0.3024677835,39.299093137,102.92362219,0,180863.87,576489,4162,1662,0.3123047946,43.455999519,108.82302647,0,132435.17,422513,3032,1273,0.3130536879,43.679145778,104.03391202,0,25901.55,82452,656,346,0.3149845678,39.484070122,74.859971098,0,0.0061678874,0.0568511445
Insupen,"Pen Needle, Diabetic",1,Med.Plastic Dev,214653.82,847273,6865,2455,0.252631378,31.267854334,87.435364562,0,223593.79,732633,5650,2168,0.3042852863,39.574122124,103.13366697,0,180138.33,571229,4105,1646,0.3147498406,43.882662607,109.44005468,0,131781.66,418753,2993,1264,0.3148933005,44.029956565,104.25764241,0,25483.99,80210,633,340,0.3195975403,40.25906793,74.952911765,0,0.0149391548,0.0605448376
Insupen,"Pen Needle, Diabetic",1,Artsana Spa,339.72,1900,16,,0.18928125,21.2325,,1,882.63,6520,62,22,0.1368405161,14.235967742,40.119545455,0,725.54,5260,57,21,0.1362185855,12.72877193,34.54952381,1,653.51,3760,39,12,0.1718752137,16.756666667,54.459166667,1,417.56,2242,23,,0.1880275434,18.154782609,,1,0.0939770744,-0.001660007
Integra F,"Iron Fum,Ps/Folic Acid/Vitc/B3",1,Overall,602.26,1080,19,,0.5576481481,31.697894737,,1,434.29,810,13,,0.5361604938,33.406923077,,1,,,,,,,,,319.57,570,14,,0.5606491228,22.826428571,,1,331.87,593,14,,0.5596458685,23.705,,1,-0.001789451,0.0008944001
Integra F,"Iron Fum,Ps/Folic Acid/Vitc/B3",1,US Pharmaceutic,602.26,1080,19,,0.5576481481,31.697894737,,1,434.29,810,13,,0.5361604938,33.406923077,,1,,,,,,,,,319.57,570,14,,0.5606491228,22.826428571,,1,331.87,593,14,,0.5596458685,23.705,,1,-0.001789451,0.0008944001
Integra Plus,"Iron Fum,Ps/Folic/Bcomp,C No.9",1,Overall,390.76,570,15,,0.6855438596,26.050666667,,1,508.96,750,19,,0.6786133333,26.787368421,,1,921.22,1353,29,13,0.680872136,31.766206897,70.863076923,1,1091.48,1590,33,16,0.6864654088,33.075151515,68.2175,1,815.44,1170,21,11,0.696957265,38.83047619,74.130909091,1,0.0152838818,0.0041364358
Integra Plus,"Iron Fum,Ps/Folic/Bcomp,C No.9",1,US Pharmaceutic,390.76,570,15,,0.6855438596,26.050666667,,1,508.96,750,19,,0.6786133333,26.787368421,,1,921.22,1353,29,13,0.680872136,31.766206897,70.863076923,1,1091.48,1590,33,16,0.6864654088,33.075151515,68.2175,1,815.44,1170,21,11,0.696957265,38.83047619,74.130909091,1,0.0152838818,0.0041364358
Intelence,Etravirine,1,Overall,93074163.45,4730736,68572,7939,20.500726167,1357.3202393,11723.663364,0,80134280.11,3770486,54149,6403,22.066798874,1479.8847644,12515.114807,0,68238317,3141785,43768,4971,22.534382721,1559.0915052,13727.281633,0,46936731.03,2081196,30054,4148,23.417052515,1561.7465572,11315.508927,0,12895562.04,566239,8554,1557,23.666548035,1507.5475848,8282.3134489,0,0.0106544374,0.0365527737
Intelence,Etravirine,1,Janssen Product,93074163.45,4730736,68572,7939,20.500726167,1357.3202393,11723.663364,0,80134280.11,3770486,54149,6403,22.066798874,1479.8847644,12515.114807,0,68238317,3141785,43768,4971,22.534382721,1559.0915052,13727.281633,0,46936731.03,2081196,30054,4148,23.417052515,1561.7465572,11315.508927,0,12895562.04,566239,8554,1557,23.666548035,1507.5475848,8282.3134489,0,0.0106544374,0.0365527737
Intralipid,Fat Emulsions,1,Overall,7551098.45,45457797.229,28799,1341,0.1664494804,262.20002257,5630.9458986,0,7816501.32,48821976.625,30923,1397,0.1606927826,252.77305953,5595.2049535,0,5563277.19,43047094.75,21792,1119,0.1295812991,255.28988574,4971.6507507,0,361988.57,2620483.55,1247,172,0.1451910861,290.28754611,2104.5847093,0,130079.03,582267.07,213,39,0.2192401674,610.69967136,3335.3597436,0,0.5100112088,0.0712958444
Intralipid,Fat Emulsions,1,Baxter Healthca,7551098.45,45457797.229,28799,1341,0.1664494804,262.20002257,5630.9458986,0,7816501.32,48821976.625,30923,1397,0.1606927826,252.77305953,5595.2049535,0,5563277.19,43047094.75,21792,1119,0.1295812991,255.28988574,4971.6507507,0,361988.57,2620483.55,1247,172,0.1451910861,290.28754611,2104.5847093,0,130079.03,582267.07,213,39,0.2192401674,610.69967136,3335.3597436,0,0.5100112088,0.0712958444
Intrarosa,Prasterone (Dhea),2,Overall,976677.87,148285,4195,2164,6.5864913511,232.81951609,451.32988447,0,3589584.44,498679,13470,4717,7.1981864887,266.48733779,760.98885732,0,3707916.29,492851,12852,3985,7.5234021844,288.50889278,930.46832873,0,3774125.97,477231,12051,3741,7.9069511973,313.17948469,1008.8548436,0,3802825.05,438719,10886,3258,8.6645709546,349.33171505,1167.2268416,0,0.0958169259,0.07095996
Intrarosa,Prasterone (Dhea),1,Millicent Pharm,,,,,,,,,,,,,,,,,,,,,,,,,2474548.5,310567,7741,2890,7.9678410778,319.66780778,856.24515571,0,3698150.8,425754,10503,3162,8.6861210934,352.10423688,1169.5606578,0,0.0901473823,0.0901473823
Intrarosa,Prasterone (Dhea),1,Amag/Covis Phar,976677.87,148285,4195,2164,6.5864913511,232.81951609,451.32988447,0,3589584.44,498679,13470,4717,7.1981864887,266.48733779,760.98885732,0,3707916.29,492851,12852,3985,7.5234021844,288.50889278,930.46832873,0,1299577.47,166664,4310,2332,7.7975895814,301.52609513,557.2802187,0,104674.25,12965,383,218,8.0736020054,273.30091384,480.15711009,0,0.0353971469,0.0522121267
Intron A,"Interferon Alfa-2b,Recomb.",1,Overall,3724054.17,19047.49,3133,710,216.99749398,1188.6543792,5245.1467183,0,3227078.43,19900.569,3644,801,166.94824138,885.58683589,4028.8120225,0,3468535.82,20171.97,3902,756,170.65490295,888.91230651,4588.0103439,0,2916087.37,16462.23,3113,676,182.6670337,936.74505943,4313.738713,0,564559.41,3702.2,524,187,165.1705702,1077.4034542,3019.0342781,0,-0.095783367,-0.065951371
Intron A,"Interferon Alfa-2b,Recomb.",1,Merck Sharp & D,3724054.17,19047.49,3133,710,216.99749398,1188.6543792,5245.1467183,0,3227078.43,19900.569,3644,801,166.94824138,885.58683589,4028.8120225,0,3468535.82,20171.97,3902,756,170.65490295,888.91230651,4588.0103439,0,2916087.37,16462.23,3113,676,182.6670337,936.74505943,4313.738713,0,564559.41,3702.2,524,187,165.1705702,1077.4034542,3019.0342781,0,-0.095783367,-0.065951371
Intuniv,Guanfacine HCl,1,Overall,189394.27,19226,475,84,9.8523866825,398.72477895,2254.6936905,0,191547.29,19278,480,85,9.9366705231,399.05685417,2253.4975294,0,185841.04,18627,477,79,9.9863486045,389.60385744,2352.4182278,0,203202.4,19993,487,81,10.178059187,417.25338809,2508.6716049,0,205380.58,20027,476,70,10.268651224,431.47180672,2934.0082857,0,0.0089007182,0.0103991883
Intuniv,Guanfacine HCl,1,Shire US Inc.,189394.27,19226,475,84,9.8523866825,398.72477895,2254.6936905,0,191547.29,19278,480,85,9.9366705231,399.05685417,2253.4975294,0,185841.04,18627,477,79,9.9863486045,389.60385744,2352.4182278,0,203202.4,19993,487,81,10.178059187,417.25338809,2508.6716049,0,205380.58,20027,476,70,10.268651224,431.47180672,2934.0082857,0,0.0089007182,0.0103991883
Invanz*,Ertapenem Sodium,1,Overall,50760165.62,4621811.52,71606,28688,11.551385464,708.88145714,1769.386699,1,3510857.31,132439.2,5127,2710,26.509200524,684.7780983,1295.5193026,1,463296.59,27101.5,786,479,17.094868919,589.43586514,967.21626305,1,187176.72,19779.1,281,178,9.4633587979,666.10932384,1051.5546067,1,96539.16,5530,203,129,17.457352622,475.56236453,748.3655814,1,0.8447311356,0.10875624
Invanz*,Ertapenem Sodium,1,Merck Sharp & D*,50760165.62,4621811.52,71606,28688,11.551385464,708.88145714,1769.386699,1,3510857.31,132439.2,5127,2710,26.509200524,684.7780983,1295.5193026,1,463296.59,27101.5,786,479,17.094868919,589.43586514,967.21626305,1,187176.72,19779.1,281,178,9.4633587979,666.10932384,1051.5546067,1,96539.16,5530,203,129,17.457352622,475.56236453,748.3655814,1,0.8447311356,0.10875624
Invega,Paliperidone,1,Overall,124428170.92,2950161,93591,12193,42.664641622,1329.4886359,10204.885666,0,128024984.96,2869583,90125,11220,45.11464938,1420.5268789,11410.426467,0,122657281.5,2657769.5,81170,9687,46.654821905,1511.115948,12662.050325,0,84143307.24,2096192,64622,7423,40.59700748,1302.0845415,11335.485281,1,25750207.26,1767279,55190,6399,14.735159656,466.57378619,4024.0986498,0,-0.63703828,-0.233394932
Invega,Paliperidone,1,Janssen Pharm.,124428170.92,2950161,93591,12193,42.664641622,1329.4886359,10204.885666,0,128024984.96,2869583,90125,11220,45.11464938,1420.5268789,11410.426467,0,122657281.5,2657769.5,81170,9687,46.654821905,1511.115948,12662.050325,0,84143307.24,2096192,64622,7423,40.59700748,1302.0845415,11335.485281,1,25750207.26,1767279,55190,6399,14.735159656,466.57378619,4024.0986498,0,-0.63703828,-0.233394932
Invega Hafyera,Paliperidone Palmitate,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,2953003.51,823.5,188,188,3571.0819271,15707.465479,15707.465479,0,40918617.61,10572,2388,1581,3855.9345048,17135.099502,25881.478564,0,0.0797664639,0.0797664639
Invega Hafyera,Paliperidone Palmitate,1,Janssen Pharm.,,,,,,,,,,,,,,,,,,,,,,,,,2953003.51,823.5,188,188,3571.0819271,15707.465479,15707.465479,0,40918617.61,10572,2388,1581,3855.9345048,17135.099502,25881.478564,0,0.0797664639,0.0797664639
Invega Sustenna,Paliperidone Palmitate,1,Overall,1066378568.4,621813.747,504344,62441,1714.8098444,2114.3873395,17078.178895,0,1249854888.3,681051.015,547532,66152,1835.0724831,2282.7065602,18893.682554,0,1372610288.5,711009.991,566718,65779,1930.374179,2422.0340425,20866.998411,0,1502429443.6,735340.984,583249,67265,2043.0947974,2575.9657429,22335.976267,0,1643708962.3,753914.163,596038,69001,2180.2787958,2757.7251154,23821.52378,0,0.0671451949,0.0618765148
Invega Sustenna,Paliperidone Palmitate,1,Janssen Pharm.,1066378568.4,621813.747,504344,62441,1714.8098444,2114.3873395,17078.178895,0,1249854888.3,681051.015,547532,66152,1835.0724831,2282.7065602,18893.682554,0,1372610288.5,711009.991,566718,65779,1930.374179,2422.0340425,20866.998411,0,1502429443.6,735340.984,583249,67265,2043.0947974,2575.9657429,22335.976267,0,1643708962.3,753914.163,596038,69001,2180.2787958,2757.7251154,23821.52378,0,0.0671451949,0.0618765148
Invega Trinza,Paliperidone Palmitate,1,Overall,299614426.91,102965.362,48055,14805,2909.0604446,6234.8231591,20237.381081,0,364310546.59,116837.879,54508,16289,3117.5357991,6683.6161039,22365.433519,0,416510097.93,126979.537,59147,16946,3279.6500291,7041.9479928,24578.66741,0,438928871.02,126109.66,58742,17017,3479.9398878,7472.1472034,25793.551802,0,476700024.31,128245.834,59606,17768,3716.1327009,7997.5174363,26829.13239,0,0.0678726704,0.0631257008
Invega Trinza,Paliperidone Palmitate,1,Janssen Pharm.,299614426.91,102965.362,48055,14805,2909.0604446,6234.8231591,20237.381081,0,364310546.59,116837.879,54508,16289,3117.5357991,6683.6161039,22365.433519,0,416510097.93,126979.537,59147,16946,3279.6500291,7041.9479928,24578.66741,0,438928871.02,126109.66,58742,17017,3479.9398878,7472.1472034,25793.551802,0,476700024.31,128245.834,59606,17768,3716.1327009,7997.5174363,26829.13239,0,0.0678726704,0.0631257008
Inveltys,Loteprednol Etabonate,1,Overall,,,,,,,,,2460128.41,28862,9715,6752,85.237627677,253.22989295,364.35551096,0,4104247.18,42923.8,14378,9017,95.617051146,285.45327445,455.16770323,0,4983008.3,50257.6,16642,10017,99.149348556,299.42364499,497.45515623,0,4832054.52,46940.2,15220,8637,102.94064618,317.48058607,559.45982633,0,0.0382382505,0.0649237481
Inveltys,Loteprednol Etabonate,1,Kala/Alcon Labo,,,,,,,,,2460128.41,28862,9715,6752,85.237627677,253.22989295,364.35551096,0,4104247.18,42923.8,14378,9017,95.617051146,285.45327445,455.16770323,0,4983008.3,50257.6,16642,10017,99.149348556,299.42364499,497.45515623,0,4832054.52,46940.2,15220,8637,102.94064618,317.48058607,559.45982633,0,0.0382382505,0.0649237481
Invirase,Saquinavir Mesylate,1,Overall,2879344.53,284527,2347,277,10.146989653,1226.8191436,10394.745596,0,2205327.18,213773,1789,199,10.316210092,1232.7150252,11082.046131,0,1616605.49,156972,1310,147,10.298686963,1234.0499924,10997.316259,0,1308989.22,125366,1073,113,10.441341512,1219.9340354,11583.975398,0,206724.52,19764,182,73,10.459649868,1135.849011,2831.8427397,0,0.0017534487,0.0076158313
Invirase,Saquinavir Mesylate,1,"Genentech, Inc.",2879344.53,284527,2347,277,10.146989653,1226.8191436,10394.745596,0,2205327.18,213773,1789,199,10.316210092,1232.7150252,11082.046131,0,1616605.49,156972,1310,147,10.298686963,1234.0499924,10997.316259,0,1308989.22,125366,1073,113,10.441341512,1219.9340354,11583.975398,0,206724.52,19764,182,73,10.459649868,1135.849011,2831.8427397,0,0.0017534487,0.0076158313
Invokamet,Canagliflozin/Metformin HCl,1,Overall,56540219.66,7291438,82234,16984,7.7543984747,687.55283289,3329.0284774,0,40568822.01,4900900,51911,12529,8.2781170529,781.50723373,3237.9936156,0,41648711,4824021,47669,10025,8.6337042496,873.70641297,4154.4848878,0,30032057.96,3328349,32143,7591,9.0231636145,934.32653953,3956.2716322,0,27489420.35,2832900,26316,5871,9.7034789906,1044.5896166,4682.2381792,0,0.0753965466,0.0576569776
Invokamet,Canagliflozin/Metformin HCl,1,Janssen Pharm.,56540219.66,7291438,82234,16984,7.7543984747,687.55283289,3329.0284774,0,40568822.01,4900900,51911,12529,8.2781170529,781.50723373,3237.9936156,0,41648711,4824021,47669,10025,8.6337042496,873.70641297,4154.4848878,0,30032057.96,3328349,32143,7591,9.0231636145,934.32653953,3956.2716322,0,27489420.35,2832900,26316,5871,9.7034789906,1044.5896166,4682.2381792,0,0.0753965466,0.0576569776
Invokamet XR,Canagliflozin/Metformin HCl,1,Overall,18249806.28,2347590,29498,7059,7.7740754164,618.67944539,2585.3245899,0,17550325.68,2115877.545,24693,6224,8.2948930064,710.74092577,2819.7824036,0,22087870.6,2557075,27784,6056,8.6382101748,794.9852649,3647.2705746,0,16528368.28,1832395,19453,4699,9.0200465842,849.65651982,3517.4224899,0,16196326.21,1670852,17225,3903,9.6922612534,940.28018636,4149.7120702,0,0.074524523,0.0566814674
Invokamet XR,Canagliflozin/Metformin HCl,1,Janssen Pharm.,18249806.28,2347590,29498,7059,7.7740754164,618.67944539,2585.3245899,0,17550325.68,2115877.545,24693,6224,8.2948930064,710.74092577,2819.7824036,0,22087870.6,2557075,27784,6056,8.6382101748,794.9852649,3647.2705746,0,16528368.28,1832395,19453,4699,9.0200465842,849.65651982,3517.4224899,0,16196326.21,1670852,17225,3903,9.6922612534,940.28018636,4149.7120702,0,0.074524523,0.0566814674
Invokana,Canagliflozin,1,Overall,671609592.26,43497536,904983,185650,15.440340085,742.12398715,3617.6115931,0,486292667.96,29557391.5,586272,143982,16.452576264,829.46596112,3377.4545982,0,571448118.91,33305009,621988,133550,17.15821486,918.74460425,4278.9076669,0,456386877.99,25407676.5,468582,109273,17.962575161,973.97441214,4176.5749818,0,427366294.95,22115193,396347,88388,19.323745606,1078.262974,4835.1167008,0,0.075778135,0.0576905214
Invokana,Canagliflozin,1,Janssen Pharm.,671609592.26,43497536,904983,185650,15.440340085,742.12398715,3617.6115931,0,486292667.96,29557391.5,586272,143982,16.452576264,829.46596112,3377.4545982,0,571448118.91,33305009,621988,133550,17.15821486,918.74460425,4278.9076669,0,456386877.99,25407676.5,468582,109273,17.962575161,973.97441214,4176.5749818,0,427366294.95,22115193,396347,88388,19.323745606,1078.262974,4835.1167008,0,0.075778135,0.0576905214
Iopidine,Apraclonidine HCl,1,Overall,78609.18,2656,191,73,31.155290961,411.56638743,1076.8380822,0,85417.06,3023,155,92,29.64963945,551.07780645,928.44630435,0,89429.87,3222,110,42,27.756011794,812.99881818,2129.282619,0,78410.18,2811,83,52,27.894051939,944.70096386,1507.8880769,0,83467.22,2969,95,49,28.112906703,878.60231579,1703.4126531,0,0.0078459295,-0.025361675
Iopidine,Apraclonidine HCl,1,Alcon/Imprimis,78609.18,2656,191,73,31.155290961,411.56638743,1076.8380822,0,85417.06,3023,155,92,29.64963945,551.07780645,928.44630435,0,89429.87,3222,110,42,27.756011794,812.99881818,2129.282619,0,78410.18,2811,83,52,27.894051939,944.70096386,1507.8880769,0,83467.22,2969,95,49,28.112906703,878.60231579,1703.4126531,0,0.0078459295,-0.025361675
Ipol,"Poliomyelitis Vaccine, Killed",1,Overall,74608.77,1128.6,1336,1146,66.107363105,55.844887725,65.103638743,0,238295.38,4405.5,4463,4109,54.090427874,53.39354246,57.993521538,0,153597.1,3057,2504,2184,50.244389925,61.340694888,70.328342491,0,100827.33,1337.5,1891,1509,75.384919626,53.319582232,66.817316103,0,393752.37,4478,6750,5604,87.930408665,58.333684444,70.262735546,1,0.1664190809,0.0739209491
Ipol,"Poliomyelitis Vaccine, Killed",1,Sanofi-Pasteur,74608.77,1128.6,1336,1146,66.107363105,55.844887725,65.103638743,0,238295.38,4405.5,4463,4109,54.090427874,53.39354246,57.993521538,0,153597.1,3057,2504,2184,50.244389925,61.340694888,70.328342491,0,100827.33,1337.5,1891,1509,75.384919626,53.319582232,66.817316103,0,393752.37,4478,6750,5604,87.930408665,58.333684444,70.262735546,1,0.1664190809,0.0739209491
Ipratropium Bromide*,Ipratropium Bromide,12,Overall,47545999.7,42733851.648,1224194,486176,1.437341202,38.838615203,97.795859318,0,56292469.62,45395356.014,1338388,552025,1.5284992971,42.059903122,101.97449322,0,67938839.65,44411748.2,1332730,516718,1.8045108963,50.977196919,131.48146504,0,70020359.15,45308065.476,1378413,545231,1.7819955801,50.797808168,128.42329059,0,75449247.57,51092337.914,1531106,641154,1.6636003381,49.277612112,117.67726251,0,-0.066439695,0.0372233409
Ipratropium Bromide*,Ipratropium Bromide,1,West-Ward/Hikma,19394527.63,8577555.3,379907,157548,2.261078705,51.050724598,123.10234106,0,20803474.39,9355264.27,423006,180588,2.2237185171,49.18009293,115.19854248,0,27198396.25,10728387.5,462948,182503,2.5351802636,58.750434714,149.02985841,0,22530749.81,8628313.409,369295,139363,2.611257698,61.010167508,161.66952355,0,8512920.88,3659014.9,172506,97666,2.3265608675,49.3485495,87.163607397,0,-0.109026708,0.0071628192
